row,algorithm,implementation,implementation_kind,backend,metric_class,message_label,msg_bytes,message_bytes,repetitions,elapsed_seconds,ns_per_hash,cycles_per_hash,cycles_per_byte,throughput_MBps,throughput_MiBps,latency_ms_per_hash,checksum,digest_prefix_32_bytes,source_kind,row_label,fresh_log,log_path,run_id,timestamp_utc,instance,mode,command,binary_path,sha256_binary,binary_sha256,source_origin,upstream_source,source_file,source_path,source_sha256,backend_class,simd,api,multi_buffer_normalized,kat_status,kat_log,notes,start_time_utc,start_time,end_time_utc,end_time,started_at_utc,ended_at_utc,host,cpu_model,hot_path_messages,fallback_messages,hot_path_blocks,fallback_blocks
batch16,AFS-TrEDM-S6-512,Batch16 AVX512 true,AFS-TrEDM-S6 internal multi-buffer backend,avx512_batch16_true,multi-buffer normalized throughput,64B,64,64,1280000,0.223640,174.718750,436.110000,6.810000,366.303248,349.334000,0.000174719,0x2F,C41504C5CEF242D4F952B90529AB47931EB8324BE692ADE397523115432ACDCC,fresh,AFS-TrEDM-S6 Batch16 AVX512 norm 512,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_batch16_64B.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_batch16_64B.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:22.989920Z,512,full,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/benchmark_batch16_avx512_perf --full --batch16-only --bits=512,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/benchmark_batch16_avx512_perf,96cd92926254ab8e11eb69e8231ec8bd27adf0ab4374d39cbc4bb781c8862d43,96cd92926254ab8e11eb69e8231ec8bd27adf0ab4374d39cbc4bb781c8862d43,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/,NA,afs_internal_multibuffer,AVX512 batch16,16-way multi-buffer,true,NA,NA,multi-buffer normalized throughput; not single-message latency,2026-06-29T08:22:22.592269Z,2026-06-29T08:22:22.592269Z,2026-06-29T08:22:22.989920Z,2026-06-29T08:22:22.989920Z,2026-06-29T08:22:22.592269Z,2026-06-29T08:22:22.989920Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,1280000,0,80000,0
batch16,AFS-TrEDM-S6-512,Batch16 AVX512 true,AFS-TrEDM-S6 internal multi-buffer backend,avx512_batch16_true,multi-buffer normalized throughput,192B,192,192,640000,0.220476,344.493750,859.890000,4.480000,557.340164,531.521000,0.000344494,0x32,65DE6351B887C4D1F4D4F5AE30E1E38ADDA4D895CB844D75BA3237586643F37C,fresh,AFS-TrEDM-S6 Batch16 AVX512 norm 512,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_batch16_192B.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_batch16_192B.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:23.409176Z,512,full,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/benchmark_batch16_avx512_perf --full --batch16-only --bits=1536,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/benchmark_batch16_avx512_perf,96cd92926254ab8e11eb69e8231ec8bd27adf0ab4374d39cbc4bb781c8862d43,96cd92926254ab8e11eb69e8231ec8bd27adf0ab4374d39cbc4bb781c8862d43,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/,NA,afs_internal_multibuffer,AVX512 batch16,16-way multi-buffer,true,NA,NA,multi-buffer normalized throughput; not single-message latency,2026-06-29T08:22:22.991004Z,2026-06-29T08:22:22.991004Z,2026-06-29T08:22:23.409176Z,2026-06-29T08:22:23.409176Z,2026-06-29T08:22:22.991004Z,2026-06-29T08:22:23.409176Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,640000,0,80000,0
batch16,AFS-TrEDM-S6-512,Batch16 AVX512 true,AFS-TrEDM-S6 internal multi-buffer backend,avx512_batch16_true,multi-buffer normalized throughput,1KB,1024,1024,160000,0.242580,1516.125000,3784.370000,3.700000,675.405627,644.117000,0.001516125,0x2A,10C3DBBFCBC79B8860C0E810E5DC1069D38085E0B5759C42B08E7269541211DD,fresh,AFS-TrEDM-S6 Batch16 AVX512 norm 512,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_batch16_1024B.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_batch16_1024B.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:23.775560Z,512,full,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/benchmark_batch16_avx512_perf --full --batch16-only --bits=8192,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/benchmark_batch16_avx512_perf,96cd92926254ab8e11eb69e8231ec8bd27adf0ab4374d39cbc4bb781c8862d43,96cd92926254ab8e11eb69e8231ec8bd27adf0ab4374d39cbc4bb781c8862d43,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/,NA,afs_internal_multibuffer,AVX512 batch16,16-way multi-buffer,true,NA,NA,multi-buffer normalized throughput; not single-message latency,2026-06-29T08:22:23.409917Z,2026-06-29T08:22:23.409917Z,2026-06-29T08:22:23.775560Z,2026-06-29T08:22:23.775560Z,2026-06-29T08:22:23.409917Z,2026-06-29T08:22:23.775560Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,160000,0,90000,0
batch16,AFS-TrEDM-S6-512,Batch16 AVX512 true,AFS-TrEDM-S6 internal multi-buffer backend,avx512_batch16_true,multi-buffer normalized throughput,1536B,1536,1536,128000,0.275415,2151.679688,5370.760000,3.500000,713.861104,680.791000,0.002151680,0x76,B3DA522FB7AC7BAC0139B4F38B4CF6DAEF8CF0E9CD3CCCB30F875AD860FAE13F,fresh,AFS-TrEDM-S6 Batch16 AVX512 norm 512,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_batch16_1536B.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_batch16_1536B.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:24.297475Z,512,full,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/benchmark_batch16_avx512_perf --full --batch16-only --bits=12288,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/benchmark_batch16_avx512_perf,96cd92926254ab8e11eb69e8231ec8bd27adf0ab4374d39cbc4bb781c8862d43,96cd92926254ab8e11eb69e8231ec8bd27adf0ab4374d39cbc4bb781c8862d43,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/,NA,afs_internal_multibuffer,AVX512 batch16,16-way multi-buffer,true,NA,NA,multi-buffer normalized throughput; not single-message latency,2026-06-29T08:22:23.776304Z,2026-06-29T08:22:23.776304Z,2026-06-29T08:22:24.297475Z,2026-06-29T08:22:24.297475Z,2026-06-29T08:22:23.776304Z,2026-06-29T08:22:24.297475Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,128000,0,104000,0
batch16,AFS-TrEDM-S6-512,Batch16 AVX512 true,AFS-TrEDM-S6 internal multi-buffer backend,avx512_batch16_true,multi-buffer normalized throughput,64KB,65536,65536,3200,0.276667,86458.437500,215806.970000,3.290000,758.005105,722.890000,0.086458437,0x68,577E409212C11DC66D91B1A33CCD61E67AA50F70F624090CA62782E76DE970CC,fresh,AFS-TrEDM-S6 Batch16 AVX512 norm 512,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_batch16_65536B.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_batch16_65536B.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:24.716857Z,512,full,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/benchmark_batch16_avx512_perf --full --batch16-only --bits=524288,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/benchmark_batch16_avx512_perf,96cd92926254ab8e11eb69e8231ec8bd27adf0ab4374d39cbc4bb781c8862d43,96cd92926254ab8e11eb69e8231ec8bd27adf0ab4374d39cbc4bb781c8862d43,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/,NA,afs_internal_multibuffer,AVX512 batch16,16-way multi-buffer,true,NA,NA,multi-buffer normalized throughput; not single-message latency,2026-06-29T08:22:24.298371Z,2026-06-29T08:22:24.298371Z,2026-06-29T08:22:24.716857Z,2026-06-29T08:22:24.716857Z,2026-06-29T08:22:24.298371Z,2026-06-29T08:22:24.716857Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,3200,0,102600,0
batch16,AFS-TrEDM-S6-512,Batch16 AVX512 true,AFS-TrEDM-S6 internal multi-buffer backend,avx512_batch16_true,multi-buffer normalized throughput,1MB,1048576,1048576,256,0.345329,1348941.406250,3367059.180000,3.210000,777.332457,741.322000,1.348941406,0x75,686E63990338808F15BE44ADDFFAC9CD7717D031D1D52B3A1B2FE8AE2CAD3523,fresh,AFS-TrEDM-S6 Batch16 AVX512 norm 512,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_batch16_1048576B.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_batch16_1048576B.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:25.114351Z,512,full,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/benchmark_batch16_avx512_perf --full --batch16-only --bits=8388608,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/benchmark_batch16_avx512_perf,96cd92926254ab8e11eb69e8231ec8bd27adf0ab4374d39cbc4bb781c8862d43,96cd92926254ab8e11eb69e8231ec8bd27adf0ab4374d39cbc4bb781c8862d43,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-512/,NA,afs_internal_multibuffer,AVX512 batch16,16-way multi-buffer,true,NA,NA,multi-buffer normalized throughput; not single-message latency,2026-06-29T08:22:24.717094Z,2026-06-29T08:22:24.717094Z,2026-06-29T08:22:25.114351Z,2026-06-29T08:22:25.114351Z,2026-06-29T08:22:24.717094Z,2026-06-29T08:22:25.114351Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,256,0,131088,0
batch16,AFS-TrEDM-S6-768,Batch16 AVX512 true,AFS-TrEDM-S6 internal multi-buffer backend,avx512_batch16_true,multi-buffer normalized throughput,64B,64,64,1280000,0.360980,282.015625,703.930000,11.000000,226.938061,216.425000,0.000282016,0xB8,76662CDAC222905D4700AC5770AD87A37697FBD9848DA0587FB0F70AC311F530,fresh,AFS-TrEDM-S6 Batch16 AVX512 norm 768,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_batch16_64B.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_batch16_64B.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:27.081284Z,768,full,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/benchmark_batch16_avx512_perf --full --batch16-only --bits=512,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/benchmark_batch16_avx512_perf,441e7c070bcb83b2c6517232c92f04ad8f109dfc6294217e883d5e33181fd3ab,441e7c070bcb83b2c6517232c92f04ad8f109dfc6294217e883d5e33181fd3ab,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/,NA,afs_internal_multibuffer,AVX512 batch16,16-way multi-buffer,true,NA,NA,multi-buffer normalized throughput; not single-message latency,2026-06-29T08:22:26.445105Z,2026-06-29T08:22:26.445105Z,2026-06-29T08:22:27.081284Z,2026-06-29T08:22:27.081284Z,2026-06-29T08:22:26.445105Z,2026-06-29T08:22:27.081284Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,1280000,0,80000,0
batch16,AFS-TrEDM-S6-768,Batch16 AVX512 true,AFS-TrEDM-S6 internal multi-buffer backend,avx512_batch16_true,multi-buffer normalized throughput,192B,192,192,320000,0.258413,807.540625,2015.680000,10.500000,237.759365,226.745000,0.000807541,0x62,A9F8BC73366BE0D910775176136401D45CB6A84821A73AF7FBBDC0AE299722B4,fresh,AFS-TrEDM-S6 Batch16 AVX512 norm 768,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_batch16_192B.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_batch16_192B.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:27.536202Z,768,full,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/benchmark_batch16_avx512_perf --full --batch16-only --bits=1536,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/benchmark_batch16_avx512_perf,441e7c070bcb83b2c6517232c92f04ad8f109dfc6294217e883d5e33181fd3ab,441e7c070bcb83b2c6517232c92f04ad8f109dfc6294217e883d5e33181fd3ab,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/,NA,afs_internal_multibuffer,AVX512 batch16,16-way multi-buffer,true,NA,NA,multi-buffer normalized throughput; not single-message latency,2026-06-29T08:22:27.082049Z,2026-06-29T08:22:27.082049Z,2026-06-29T08:22:27.536202Z,2026-06-29T08:22:27.536202Z,2026-06-29T08:22:27.082049Z,2026-06-29T08:22:27.536202Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,320000,0,60000,0
batch16,AFS-TrEDM-S6-768,Batch16 AVX512 true,AFS-TrEDM-S6 internal multi-buffer backend,avx512_batch16_true,multi-buffer normalized throughput,1KB,1024,1024,80000,0.240239,3002.987500,7495.690000,7.320000,340.993769,325.197000,0.003002988,0x2B,5412613B4503E518F8CB2FBD9C5D43A8464C71497037AFB09BC03BA62DE7A85D,fresh,AFS-TrEDM-S6 Batch16 AVX512 norm 768,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_batch16_1024B.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_batch16_1024B.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:27.779077Z,768,full,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/benchmark_batch16_avx512_perf --full --batch16-only --bits=8192,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/benchmark_batch16_avx512_perf,441e7c070bcb83b2c6517232c92f04ad8f109dfc6294217e883d5e33181fd3ab,441e7c070bcb83b2c6517232c92f04ad8f109dfc6294217e883d5e33181fd3ab,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/,NA,afs_internal_multibuffer,AVX512 batch16,16-way multi-buffer,true,NA,NA,multi-buffer normalized throughput; not single-message latency,2026-06-29T08:22:27.537157Z,2026-06-29T08:22:27.537157Z,2026-06-29T08:22:27.779077Z,2026-06-29T08:22:27.779077Z,2026-06-29T08:22:27.537157Z,2026-06-29T08:22:27.779077Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,80000,0,55000,0
batch16,AFS-TrEDM-S6-768,Batch16 AVX512 true,AFS-TrEDM-S6 internal multi-buffer backend,avx512_batch16_true,multi-buffer normalized throughput,1536B,1536,1536,64000,0.287514,4492.406250,11213.400000,7.300000,341.910225,326.071000,0.004492406,0xFF,22314FF97DBF33C86177FD72A5ECAD71BA68D1DC8FBF13470BE3514D4474E635,fresh,AFS-TrEDM-S6 Batch16 AVX512 norm 768,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_batch16_1536B.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_batch16_1536B.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:28.287349Z,768,full,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/benchmark_batch16_avx512_perf --full --batch16-only --bits=12288,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/benchmark_batch16_avx512_perf,441e7c070bcb83b2c6517232c92f04ad8f109dfc6294217e883d5e33181fd3ab,441e7c070bcb83b2c6517232c92f04ad8f109dfc6294217e883d5e33181fd3ab,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/,NA,afs_internal_multibuffer,AVX512 batch16,16-way multi-buffer,true,NA,NA,multi-buffer normalized throughput; not single-message latency,2026-06-29T08:22:27.780053Z,2026-06-29T08:22:27.780053Z,2026-06-29T08:22:28.287349Z,2026-06-29T08:22:28.287349Z,2026-06-29T08:22:27.780053Z,2026-06-29T08:22:28.287349Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,64000,0,68000,0
batch16,AFS-TrEDM-S6-768,Batch16 AVX512 true,AFS-TrEDM-S6 internal multi-buffer backend,avx512_batch16_true,multi-buffer normalized throughput,64KB,65536,65536,1600,0.288923,180576.875000,450732.580000,6.880000,362.925785,346.113000,0.180576875,0xC3,AB0A9AA9483455C41F04B9C48C5A134D977A305E1949A7385A5D9F605695CA96,fresh,AFS-TrEDM-S6 Batch16 AVX512 norm 768,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_batch16_65536B.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_batch16_65536B.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:28.583351Z,768,full,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/benchmark_batch16_avx512_perf --full --batch16-only --bits=524288,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/benchmark_batch16_avx512_perf,441e7c070bcb83b2c6517232c92f04ad8f109dfc6294217e883d5e33181fd3ab,441e7c070bcb83b2c6517232c92f04ad8f109dfc6294217e883d5e33181fd3ab,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/,NA,afs_internal_multibuffer,AVX512 batch16,16-way multi-buffer,true,NA,NA,multi-buffer normalized throughput; not single-message latency,2026-06-29T08:22:28.287577Z,2026-06-29T08:22:28.287577Z,2026-06-29T08:22:28.583351Z,2026-06-29T08:22:28.583351Z,2026-06-29T08:22:28.287577Z,2026-06-29T08:22:28.583351Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,1600,0,68300,0
batch16,AFS-TrEDM-S6-768,Batch16 AVX512 true,AFS-TrEDM-S6 internal multi-buffer backend,avx512_batch16_true,multi-buffer normalized throughput,1MB,1048576,1048576,256,0.746365,2915488.281250,7277285.680000,6.940000,359.657374,342.996000,2.915488281,0xF9,A55120F0BB03BC0C1B242C7BCE2541F55E4ABCFA769F7F724188B598E8FFDF46,fresh,AFS-TrEDM-S6 Batch16 AVX512 norm 768,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_batch16_1048576B.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_batch16_1048576B.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:29.409682Z,768,full,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/benchmark_batch16_avx512_perf --full --batch16-only --bits=8388608,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/benchmark_batch16_avx512_perf,441e7c070bcb83b2c6517232c92f04ad8f109dfc6294217e883d5e33181fd3ab,441e7c070bcb83b2c6517232c92f04ad8f109dfc6294217e883d5e33181fd3ab,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-768/,NA,afs_internal_multibuffer,AVX512 batch16,16-way multi-buffer,true,NA,NA,multi-buffer normalized throughput; not single-message latency,2026-06-29T08:22:28.583603Z,2026-06-29T08:22:28.583603Z,2026-06-29T08:22:29.409682Z,2026-06-29T08:22:29.409682Z,2026-06-29T08:22:28.583603Z,2026-06-29T08:22:29.409682Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,256,0,174768,0
batch16,AFS-TrEDM-S6-1024,Batch16 AVX512 true,AFS-TrEDM-S6 internal multi-buffer backend,avx512_batch16_true,multi-buffer normalized throughput,64B,64,64,320000,0.211772,661.787500,1651.870000,25.810000,96.708067,92.228000,0.000661788,0xBA,F4600A21DE7BA732311A6802DD9272194D84B6BA2A9DCC15CF47DAF91A9905A8,fresh,AFS-TrEDM-S6 Batch16 AVX512 norm 1024,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_batch16_64B.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_batch16_64B.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:31.153421Z,1024,full,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-1024/benchmark_batch16_avx512_perf --full --batch16-only --bits=512,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-1024/benchmark_batch16_avx512_perf,6f13e2e5f20eab441f788451851523a85f757ed1c91caf750c19af6e6d5ce415,6f13e2e5f20eab441f788451851523a85f757ed1c91caf750c19af6e6d5ce415,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-1024/,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-1024/,NA,afs_internal_multibuffer,AVX512 batch16,16-way multi-buffer,true,NA,NA,multi-buffer normalized throughput; not single-message latency,2026-06-29T08:22:30.939633Z,2026-06-29T08:22:30.939633Z,2026-06-29T08:22:31.153421Z,2026-06-29T08:22:31.153421Z,2026-06-29T08:22:30.939633Z,2026-06-29T08:22:31.153421Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,320000,0,40000,0
batch16,AFS-TrEDM-S6-1024,Batch16 AVX512 true,AFS-TrEDM-S6 internal multi-buffer backend,avx512_batch16_true,multi-buffer normalized throughput,192B,192,192,320000,0.418323,1307.259375,3263.010000,16.990000,146.871943,140.068000,0.001307259,0x58,08069BE92CBB0E9A7EB7532E2BBE60B19EE334C18502977F580A632E9B706054,fresh,AFS-TrEDM-S6 Batch16 AVX512 norm 1024,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_batch16_192B.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_batch16_192B.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:31.876140Z,1024,full,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-1024/benchmark_batch16_avx512_perf --full --batch16-only --bits=1536,/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-1024/benchmark_batch16_avx512_perf,6f13e2e5f20eab441f788451851523a85f757ed1c91caf750c19af6e6d5ce415,6f13e2e5f20eab441f788451851523a85f757ed1c91caf750c19af6e6d5ce415,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-1024/,Implementations/Additional_Implementation/Batch_Multibuffer/AFS-TrEDM-1024/,NA,afs_internal_multibuffer,AVX512 batch16,16-way multi-buffer,true,NA,NA,multi-buffer normalized throughput; not single-message latency,2026-06-29T08:22:31.154235Z,2026-06-29T08:22:31.154235Z,2026-06-29T08:22:31.876140Z,2026-06-29T08:22:31.876140Z,2026-06-29T08:22:31.154235Z,2026-06-29T08:22:31.876140Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,320000,0,80000,0
